conf_block_hash,fee_rate_median,fee_rate_mean,mempool_size_median,mempool_size_mean,mempool_tx_count_median,n_txs
00000000000000000001028a7d43d7ff8d00d0ed1640d7c5ecd1ba4d7833b26e,2.0,2.735294117647059,14779961.173611112,14779961.173611112,73385.09722222222,34
0000000000000000000102f318bb263675988793966c2a568d891d68e1d60ca0,2.0,3.0454545454545454,17606461.319444444,18158216.4270202,75271.80555555556,220
00000000000000000001035e9078656b8ad8a8721492f1c555f77ef6b14ecd2f,3.0,4.876349362119726,1847363.7291666667,1829962.32961918,5301.833333333333,1019
00000000000000000001038aae80f06c23f681244894c7d65ec635427f08e27e,1.0,3.0084745762711864,30857836.229166668,30857836.229166668,3043.2430555555557,118
000000000000000000010425246b0ddb0c9582fc7f6e5b2915cac4557d99bd24,2.0,2.1386861313868613,19725788.909722224,19725788.909722224,1489.3541666666667,137
000000000000000000010441b8cb9d9ce5e2725c2bfe4694010cd88db4c7e948,3.0,3.611876988335101,23271344.263888888,23440977.722958643,104054.89583333333,943
00000000000000000001045bcb3b2142ad1559f1e2c63e9eccf4c3e3bc543f14,2.0,2.292307692307692,1274524.638888889,1274524.638888889,5097.534722222223,325
0000000000000000000104aecb22fa9ba32adcc98ab84c845e7c05a110247caf,2.0,1.9375,802221.4513888889,802221.4513888889,1156.9027777777778,16
0000000000000000000105840eb43f71809d84fcc4e38f1e2cbc6ff8c3c17325,3.0,3.9641618497109827,586421.4513888889,586421.4513888889,2368.1458333333335,865
00000000000000000001060639db732547e6e933644e24ee0fc1bd8f93aefc35,2.0,2.9708404802744424,29560800.270833332,29333610.919394415,74130.22222222222,583
00000000000000000001064919ffa2ada70213f85548dd4f76a6601fa49905c8,1.0,2.3658536585365852,247318.34027777778,247318.34027777778,750.2291666666666,123
000000000000000000010651fe421277afa0d0b8c695d8d33ed10142037279e4,1.0,1.9318181818181819,22919168.736111112,22919168.736111112,56686.90277777778,88
00000000000000000001066d2ea5749e10b5bf3b58ee60e3f6ca77e73372133e,3.0,3.8878048780487804,2788435.1180555555,2782173.3266598913,4115.416666666667,615
00000000000000000001068703da96f135ab1601476ec01eaa5956c0cbeae07d,3.0,3.6951219512195124,26486590.541666668,26539713.637119845,63076.881944444445,738
0000000000000000000106c7d0ef539d42f6e0d56048c11b2db84e6da5dbda1b,4.0,5.945606694560669,9325799.3125,9305334.845653186,21002.1875,956
0000000000000000000107433cdd8af7250e81bcf1edd65d919bfb3c233bb615,2.0,2.6226912928759893,239693.40277777778,239693.40277777778,873.3194444444445,379
000000000000000000010781aa368569083272a046d1383eb8eee20c8bc5de24,2.0,3.155907429963459,32809361.361111112,32382354.172601115,16020.347222222223,821
0000000000000000000107a69f709aeccd39c80b23991e439820f15b35585da8,5.0,5.414634146341464,30126573.062068965,30126573.062068965,89199.39310344828,902
00000000000000000001080b6e8a63999d485bda135187a04af48168ea35d628,2.0,3.3142857142857145,17563895.194444444,17674445.07217262,43714.45138888889,280
000000000000000000010820cc1d8710db65aedc2932c5463350104e88c65d44,3.0,4.232673267326732,24836740.111111112,24836162.122504126,72263.18055555556,1010
000000000000000000010895c7e895217021078c5f7a4658a736479515ad4692,2.0,2.9098360655737703,557289.8055555555,558997.1823011535,1636.236111111111,732
0000000000000000000108ad01cb3d24cbff1498bc03c41c5dffbf5c3d533e7b,3.0,5.678929765886288,19245566.951388888,19245566.951388888,59916.083333333336,897
00000000000000000001090d1f05e3597ea2e5bd596a3e84b5425431122c86b2,3.0,5.644366197183099,5933645.736111111,5933645.736111112,10353.055555555555,852
000000000000000000010919a63dfd4bb86037ad9f2c26cb8e4f3b18d345cb4a,2.0,4.697247706422019,426610.9455782313,426610.9455782313,1356.8367346938776,218
000000000000000000010a2804fb088bb0bb560db4e46ebc27453431ae22ea43,3.0,4.376766091051805,5535825.770833333,5107847.426412873,9627.972222222223,637
000000000000000000010a6fff875b718a1790f2167e52296241dfce0b630b7b,1.0,2.546666666666667,587226.3194444445,587226.3194444445,1971.638888888889,75
000000000000000000010ac8f55b3137c1b781ea7eacb049a221049f1b16f9e2,1.0,4.15625,607569.3402777778,607569.3402777778,1956.1597222222222,32
000000000000000000010ad14bd630ba2c472942f6b952844ffdbe5685aacd4d,2.0,3.8350785340314135,19396540.402777776,19520403.3327516,73727.21527777778,764
000000000000000000010b16a01c160756ef4e06630b861d956c7685bd5a11ef,2.0,5.134883720930232,20311117.680555556,20311117.680555556,84000.35416666667,215
000000000000000000010c0721ff0521ce76c08192075eb248b834ebf6d8f4c8,2.0,2.484076433121019,416985.2083333333,416985.2083333333,1419.8819444444443,157
000000000000000000010c4ea322ee61953035f55d323178b34338327b110326,5.0,8.476947535771066,2418437.861111111,2418892.3033143436,6401.048611111111,629
000000000000000000010c8e298138711698de8e92061c76ef2a1e4f6828eb7f,2.0,2.8801020408163267,24253968.270833332,24253968.270833332,61313.305555555555,392
000000000000000000010c9d0f3a10dc610c5ec254e5d0a4e9d4edb38802e995,2.0,3.3721854304635763,28281807.930555556,27673185.92450331,92624.77083333333,755
000000000000000000010cf7751425b4d7d369e6c676591670af4362bace6316,3.0,2.5162721893491122,23547234.166666668,22910936.836049892,56393.194444444445,676
000000000000000000010d41e7194fade9fcb6e8519897cd54a1ee3e62911199,2.0,4.101182654402103,541468.4305555555,541468.4305555555,1663.826388888889,761
000000000000000000010da5aa90886ff739a507514bd406c57dec3a21eb3ef3,2.0,2.806921675774135,696171.4861111111,696171.4861111111,1924.3680555555557,549
000000000000000000010ddf1303d6f11b334b1db7b1ea5a59885e72684e9bfe,3.0,5.097591888466413,20324785.548611112,20324785.548611112,89650.13194444444,789
000000000000000000010e331584f48a9f5049328449208dc6c94d68f333f5e6,1.0,2.693939393939394,638381.9020979021,652545.8607601364,1992.0839160839162,660
000000000000000000010e4ca80696f9612720c180de0ea6d5d3d2e433fe45ad,1.0,2.02,485403.71527777775,485403.71527777775,1229.375,100
000000000000000000010e921bd9747cecd20b137e18994e650cdde8e8f3751e,4.0,5.488235294117647,19106748.055555556,19246124.108169936,70442.5,850
000000000000000000010e94f83fd6a7ab10bfe7033f09ee3f756647c1732c2f,3.0,5.830423940149626,1474516.8194444445,1257979.7007481297,3599.75,802
000000000000000000010ec7b479e408df8ff5c8aff763b0f3ee4fed0d7008da,2.0,2.0615384615384613,564075.9791666666,564075.9791666666,2001.0625,130
000000000000000000010f5864303435c7d4b533f7b7bfc98b785ff89c03eb50,2.0,3.386861313868613,595333.5555555555,713735.7139294404,2006.361111111111,685
000000000000000000010f5909d70da41287ce6805610a1098858822b9652338,3.0,4.412526997840173,24649079.861111112,24622438.496835254,108128.21527777778,463
000000000000000000010f7edf53cf5d41e0150e6f8b4ed700c9a4936acc1ec9,2.0,2.802527646129542,26318228.847222224,26707306.515073724,83304.26388888889,633
000000000000000000010f7f3d7f12546962f5ee0fa20eb56d53ba1647aa914f,1.0,3.175925925925926,19528637.770833332,19528637.770833332,86055.1875,324
000000000000000000010fc15c3bbe2b021ee83034364d67909aaa54b1bc0204,3.0,5.578222778473092,28281807.930555556,28278988.254371785,92624.77083333333,799
000000000000000000010fecb89ec1a1383c59dcb03f3849a9c23eb8cda4a994,4.0,4.97881828316611,1850584.5416666667,1853011.1087819189,4278.229166666667,897
000000000000000000011025a9a3958f8319b96c3513696ae44fb458f13afe55,3.0,5.723880597014926,19551957.729166668,19287484.00052688,86269.45138888889,804
0000000000000000000110453dc76287eb677d40da160f62bd7c82791ea0b39b,2.0,5.034528552456839,28150665.631944444,28150665.631944448,92642.06944444444,753
0000000000000000000110ec12434ad43e6c2313c33404c1a977352466ed2c74,1.0,2.4505263157894737,828855.125,860069.6725877194,2123.159722222222,475
00000000000000000001116837c4c2e4bde34442d1c8a91b8647808ed656aab5,4.0,4.7473806752037255,19379730.9375,19248644.224502005,92941.55555555556,859
0000000000000000000111818f7299025e9c7362fb76d608484f7f6b6d81586f,2.0,2.4678362573099415,680394.6111111111,680394.6111111111,1610.9930555555557,342
000000000000000000011187d63509128d2a2bda227fc72406aac52b1b303ef2,1.0,1.9978902953586497,470543.4236111111,449210.6269338959,1867.9652777777778,474
00000000000000000001119e0f5d22418a470c5be21f09dac84f025124e44753,7.0,8.084915084915085,25434600.020833332,25429387.643585578,101493.86111111111,1001
00000000000000000001121a96eed85955b988415f30bc1bff4109e1d027d85a,2.0,3.2879464285714284,1049097.1527777778,1048073.2526041666,1684.1319444444443,448
00000000000000000001124095d6800dc93d22bcdb66bae59a94f8b73f2da2c3,1.0,2.484581497797357,583444.3576642335,583444.3576642335,1575.6861313868612,454
0000000000000000000112ec60225802abe122b6e05888a87744de66a08f6c82,2.0,3.6810810810810812,587226.3194444445,587226.3194444445,1971.638888888889,370
000000000000000000011313d2ba9c40fa5336bc9a703e6254b5ce3cc0ecf023,1.0,2.4837476099426388,505656.9791666667,486637.1175244317,1370.5555555555557,523
0000000000000000000113366012d778662ca6da22b017b63fac8b4f185c64e0,1.0,1.3987730061349692,387255.2013888889,425258.2309134287,1292.2569444444443,163
00000000000000000001134010c43a031be246702dc4f46175c39b1872362f34,2.0,4.048327137546468,17498717.173611112,17498717.173611112,83549.71527777778,538
0000000000000000000113a6d1424b2e37c71b023e95d7626b2d79d394c210f7,1.0,1.5386996904024768,27417066.236111112,27516899.062031366,80683.70833333333,323
0000000000000000000113d9c5383a78b3043978ffafdbbcb284a5594e617982,5.0,6.35613463626493,23271344.263888888,23344937.35697913,104054.89583333333,921
0000000000000000000113eef77dea104d737c197847445e9501ee6e360c4c2a,3.0,4.292134831460674,23625732.524475526,23689999.752489083,78625.13286713287,623
0000000000000000000114072a7c0247522eafb54530b8b19ea5a8b6c33a1d0b,2.0,3.309090909090909,1005328.8402777778,1005328.8402777778,2862.0138888888887,110
000000000000000000011466cbd94cbdfc31474ec3bc05c83106c6c296dc8498,2.0,2.0,327179.9791666667,327179.9791666667,1110.173611111111,10
0000000000000000000114a049a936b01d7a2f4039ee9d53d3b0d775f60e1ee6,1.0,1.875,485403.71527777775,485403.71527777775,1229.375,344
0000000000000000000114b741a7ea5e22a3b1644a12fa289ff8ee974cfb5855,2.0,3.848,660524.4097222222,660524.4097222222,2184.9236111111113,125
0000000000000000000114eecf31d652618d1ecf94f8dd78a9447610df2854f1,6.0,8.126423690205012,2479056.5664335666,2208662.519788741,8124.482517482517,878
000000000000000000011533a2f7849a01da3fdb85be8ad0eb697583a99cff35,1.0,3.1730205278592374,485403.71527777775,485403.71527777775,1229.375,341
00000000000000000001153b303391b0346be3459fa5c0afffbec54b3e31c780,1.0,2.4159663865546217,23584711.375,23584711.375,62208.4375,238
00000000000000000001163488d7abc25d2af6d649a40abd289341e7db6725e4,2.0,2.581818181818182,674615.2847222222,674615.2847222222,1971.5902777777778,165
000000000000000000011697bbc60682008b4ca4a96a4349a326a63472679ecf,2.0,3.7774122807017543,714792.5347222222,774300.4319261697,2539.3055555555557,912
0000000000000000000117001b8fd321af74140c8d09a762f6686f5dd156d5f9,1.0,2.4734848484848486,10717559.736111112,10721285.732980851,4908.958333333333,528
000000000000000000011701bb8ca9d7ab72189a2a9ae745986475146d6ff3b0,2.0,2.5083713850837137,22410555.652777776,21521950.022154573,98787.97916666667,657
0000000000000000000117aac6f65e35c0ed5481d8203a5b3dbd1e02083e3f1f,2.0,2.6527196652719667,20825263.729166668,20825263.729166668,92693.28472222222,239
00000000000000000001183735a3824f746224ab9a934765522949cee12e1485,7.0,8.40167865707434,3863796.25,3966451.0476499335,11126.256944444445,834
00000000000000000001183b4710ba2e9e29678e7d36e0a2440207d9f0b8ce90,5.0,6.114955357142857,2463736.3541666665,2447964.9068855406,6689.715277777777,896
0000000000000000000118658064e724b869fe14a85f8eadef50463ba4777080,2.0,2.4864864864864864,912927.2361111111,912927.2361111111,2661.7638888888887,296
0000000000000000000118680d5fba5ad5419b5a39d8bb9f50893b379350b4f5,2.0,2.199052132701422,472704.74305555556,472704.74305555556,1683.9305555555557,633
0000000000000000000119071d0c69f6a62db149af5f07c0544da526b7e68242,2.0,2.730769230769231,374261.8541666667,374261.8541666667,1147.8125,52
000000000000000000011974d1f288cac64627c8a47f28c1cb1c92d8d7df3d5c,2.0,2.1666666666666665,18323618.263888888,18323618.263888888,80912.20138888889,12
00000000000000000001197bfd06c6673d62c1c05254f443af318fe6b5a22d84,2.0,3.3321033210332103,211957.08333333334,211957.08333333334,680.4583333333334,271
00000000000000000001199990b6d5148dc9e1c349935df1cc85b7c3754059a2,2.0,3.0531914893617023,357908.625,357908.625,1167.9305555555557,282
0000000000000000000119c1db101b7cd4806c0461aa8c140714585e522d0d52,2.0,2.6692913385826773,20938611.298611112,20938611.298611112,54933.04861111111,508
000000000000000000011a5dfaa9b0065f4d9710eda5e26001332078a1e6b76b,2.0,3.41701244813278,7984717.944444444,8480305.312471185,19235.784722222223,482
000000000000000000011a6480b453cd0d6603ea6eb7afd46278093e7f35261e,3.0,5.216887417218543,7578373.673611111,7545609.231136063,11274.263888888889,604
000000000000000000011aa78267dc4c6434aa373f807c91b066a761e26e676d,1.0,1.1919191919191918,505656.9791666667,781593.1685606061,1370.5555555555557,99
000000000000000000011b6de68faee51349a9cb3928ebcc0a7e58fca890b07f,2.0,2.9157212317666126,668804.8472222222,668804.8472222222,2194.0555555555557,617
000000000000000000011c0208b21b29267c56583544b2f6eedeb7a6c4ed8ee3,2.0,3.5617792421746293,382210.2189781022,382210.2189781022,1206.3065693430658,607
000000000000000000011c482cab25d7972a1601d065a9b96af53d62b1d96037,1.0,2.2294372294372296,21893174.125,22209007.92993176,97229.5,924
000000000000000000011c4f266911a49ededf0cbeef21ce58c0de6fdd94aa69,2.0,3.7056603773584906,1005328.8402777778,1005328.8402777778,2862.0138888888887,265
000000000000000000011ca12161eb18ffa6eacb08713ad3a7b6ffd69c2b8f9d,2.0,2.969650986342944,2902703.7569444445,3433268.0498967287,3337.3055555555557,659
000000000000000000011cc0dbb60c9ebf977149e0d0e74535a999385edd25d4,1.0,2.1466275659824046,563624.4027777778,519941.1221692733,1778.173611111111,682
000000000000000000011d492b127679f5a28cdea525bc830789bfcb807cfdc5,2.0,2.6,770138.6944444445,770138.6944444445,2356.590277777778,10
000000000000000000011d86896d5e81bd28fda118a09a7a0a67e5d189d9baff,4.0,6.645877378435518,22236151.611111112,22232234.55845519,86090.85416666667,946
000000000000000000011daf3d09fc9aab277d7cc05db3fc9d80028d283a1448,6.0,7.86242774566474,19422548.097222224,19634150.554263007,67918.29166666667,865
000000000000000000011db2e1eea4eeb7958f23fc1de0e729cf050519621703,1.0,3.694610778443114,238631.30344827587,238631.30344827584,631.2689655172413,167
000000000000000000011e5a07dddd295fc76bd068230721dd96a577f29c62b9,2.0,3.4,16896326.555555556,16896326.555555556,80630.99305555556,670
000000000000000000011e97af12fd09e3b49b85358764e64f81320f810bfa8e,2.0,1.9950576606260297,2704282.0069444445,2403410.6173691195,8148.368055555556,607
000000000000000000011ebab5f9f848870f7d4e8050e3a83166eb6ef4eb152d,2.0,3.3659517426273458,2109823.576388889,2095027.1235478106,4863.152777777777,746
000000000000000000011eda74fb740df092a13a677e12f3c11e7b70e15136c4,3.0,5.514767932489452,23355049.576388888,23348005.880096402,55410.34722222222,948
000000000000000000011f82929a8598d75a05ef4c02d077b635e93753d7e991,5.0,5.838161838161838,23620530.298611112,23614620.70066045,105132.91666666667,1001
000000000000000000011f98f784a9518d613900780ad0e35c0cffb98d897571,2.0,3.4444444444444446,382565.4583333333,382565.4583333333,976.4027777777778,621
000000000000000000011fa16635bb3cee2979b751c9337ba5b02923c62a42c7,2.0,2.5953947368421053,17898775.888888888,17898775.888888888,44945.15277777778,304
000000000000000000011fb9ac884918f3a833339df50d7873090a043673ca29,2.0,3.01985559566787,23584711.375,23729563.572227236,62208.4375,554
00000000000000000001205832bffb9b9c58c96400ed710b998ce8fb05bd5f78,2.0,2.0555555555555554,22077835.648275863,22077835.648275863,77139.8275862069,18
0000000000000000000120693bf68f2e869acdd850ea53b45f3ca70d619389bc,3.0,5.049049049049049,613071.5,738225.158908909,2128.4236111111113,999
0000000000000000000120e8a7131b0f19d0e49f25126ea49140960b8c3f26c2,2.0,2.8351206434316354,1084617.3194444445,1061981.4913427169,3599.215277777778,746
0000000000000000000120fd58ed2a16c4b20d5f2c21a1f7e6f29049a426f0ee,1.0,1.9484536082474226,322446.75694444444,322446.75694444444,1113.8541666666667,97
0000000000000000000120fd59ab53dafa334b61d902aac7202c65a55cee54e9,1.5,2.7588235294117647,375922.6875,375922.6875,1147.1180555555557,170
00000000000000000001211307c0841a441bf8f5dc037f7907c0cd7b556c1630,3.0,4.7476510067114095,751395.3055555555,751395.3055555555,2277.9791666666665,745
0000000000000000000121452370028916dfc1f0bcd374432cb08f0526af8393,4.0,5.321462945139557,30243028.048611112,30068602.08374773,74164.09722222222,1039
000000000000000000012175912d23c603ae9e9ea67df4bc5162dd9905625827,2.0,2.2398022249690976,18961524.222222224,18571276.22837694,83663.33333333333,809
0000000000000000000121dc994959e44e0fa09bd4493bf697821e42bce6a1f6,2.0,3.12124849939976,25376896.020833332,25376896.020833332,79545.27083333333,833
000000000000000000012265cc7490482a78e79eac60278f74884357fb8bc260,2.0,2.8126934984520124,13555374.513888888,14787876.757632438,58707.70138888889,646
0000000000000000000123087d672b7a320683a7dd44c93f52a0004dce2f8a00,1.0,2.3703703703703702,24833646.770833332,24833646.770833332,79542.94444444444,216
00000000000000000001230d75b4f9e87447dce8bb9423978440d8ec1565cde7,4.0,4.857971014492754,24741574.805555556,24738202.96019525,108224.11111111111,690
000000000000000000012316b66372cbf71272c88c9a324a828fd0d2eb960840,3.0,3.729264475743349,1806306.326388889,1703721.0869740045,6294.631944444444,639
0000000000000000000123200f23917c9a6103960f73e1ef310a580aebc6b17b,2.0,3.5870646766169156,1332270.7291666667,1303057.9877349364,3504.4444444444443,402
0000000000000000000123917c1c24e68a0a0bea8122dbb8edfa0019bd0ffd84,1.0,2.0529661016949152,930437.3402777778,1063404.1230284842,2824.7291666666665,472
000000000000000000012474b7daf284a17757954dc8890b763b14a71a406464,4.0,4.671963677639047,5188959.451388889,4796888.060072203,14161.326388888889,881
00000000000000000001247b1031a70c218f962a8b89c98feefeac9388f83bd6,2.0,4.123552123552123,175155.89583333334,175155.89583333334,651.7916666666666,259
0000000000000000000124f2c1046f9a7942f194f105ca633429f485271b4ba9,2.0,6.635087719298245,18071372.506944444,18071372.506944444,81733.24305555556,285
000000000000000000012511af1be9415acfe1b10461f08ddea3542fa96daea1,1.0,1.2039911308203992,1612939.201388889,1715197.1997170034,4643.208333333333,451
0000000000000000000125126164d4d36236acd95f9a1c866b0f447d9eaa8979,2.0,2.878623188405797,21161193.006944444,21112982.424126912,92660.42361111111,552
00000000000000000001253543b9baafd70fde44c8edff2c848d41fa37468caf,2.0,2.61,22838446.125,22658084.618333336,47404.645833333336,100
0000000000000000000125373190b9749f2d3bcb58c5f8c9490d600a67a252ac,1.0,2.2048929663608563,18885384.444444444,18872499.899018858,83216.42361111111,654
000000000000000000012550a2a6af83be33c445419f92858f783897635b0bbf,1.0,1.7557251908396947,299417.7986111111,299417.7986111111,800.1666666666666,131
0000000000000000000125aa83ecf9a6c271ee774164bfb1afc151fb5894c5af,2.0,5.322222222222222,270418.05555555556,270418.05555555556,881.4583333333334,90
0000000000000000000125accfa9192b43dce593949a0910f12011b4910f8bb9,2.0,3.3471933471933473,1940749.7916666667,4089180.7257569437,4831.604166666667,481
0000000000000000000125bb87e280923b2705884153785e3ee06df3bbe7bd1a,6.0,6.391984359726295,24114899.819444444,23201578.016407352,107011.00694444444,1023
0000000000000000000125e54bc3f53f774dff05426587f87f7a44a172a4589f,2.0,3.535483870967742,546663.1319444445,546663.1319444445,1698.6597222222222,155
0000000000000000000125e5b66b1eb1353e16483fe9188affd23a6f4883d659,2.0,3.148727984344423,514563.2291666667,514563.2291666667,1650.3472222222222,511
0000000000000000000125e74d17f60e269ff835804689806fa73a25515f7f5b,1.0,1.3121951219512196,21161193.006944444,21686381.817251902,92660.42361111111,820
0000000000000000000125f91a1daffc1b33a8bf7ade647d2b82357965448f91,1.0,1.59,19720761.41958042,19799523.30903312,68681.09090909091,400
00000000000000000001262081dd24d6b8f44016406de4e61de923bdb16d968e,1.0,1.7526881720430108,20938611.298611112,20938611.298611112,54933.04861111111,279
0000000000000000000126822b3cada7534df500e15de4382d7b1ff0efa51e65,1.0,1.8636363636363635,605453.3263888889,726359.5133807588,2022.4444444444443,902
000000000000000000012713ff77cdad347a20d0271b9a66ade3a4d575703ec1,2.0,2.735632183908046,28718424.152777776,28718424.152777776,49817.03472222222,174
000000000000000000012751ca78574eaac0335800e5286046c731d66fb46d26,2.0,2.1,431358.25694444444,431358.2569444444,1428.1180555555557,10
0000000000000000000127ca3f488b3b81f37b2cdec648abd64ba1fb70c3db2e,2.0,3.702886247877759,13511856.333333334,14666617.484389737,59249.854166666664,589
0000000000000000000127d575d890320be8b3a437df4cee5501850b9923f25b,2.0,2.9154518950437316,753927.8333333334,753927.8333333334,2513.2638888888887,343
00000000000000000001280407170933ad1f9eb4a2e66a1243f769dbc2f55663,2.0,2.672185430463576,466456.59027777775,466456.5902777778,1444.7916666666667,302
00000000000000000001280cc627f36c6863f14879dfd8ff9be20c98d38036e6,3.0,4.520446096654275,22419165.9375,22295980.992195692,93276.93055555556,807
00000000000000000001283dcc507387eb12ecb44605853f16e94a3e84494cec,2.0,2.1567489114658924,19200445.555555556,18922281.16126431,91483.56944444444,689
0000000000000000000128c670a5fb31edeb9006a89ef62e6d93569d21e30a58,1.0,2.6402535657686212,27022172.673611112,27540814.445269857,86147.97916666667,631
0000000000000000000128f90550f0996148ef185ba1b13d3c34cd333060e82b,2.0,3.5073115860517436,735107.2083333334,739609.8405433696,2501.4930555555557,889
0000000000000000000128fe246d0fd64509a4b00e7842ecfd87a7c3d1d8dcbf,1.0,2.7508771929824563,12684886.083333334,12684886.083333334,9003.291666666666,285
0000000000000000000129b16c170a6f88138981668823b690f287685a4198a4,2.0,3.0843585237258346,23311432.298611112,23311432.298611112,66014.8125,569
0000000000000000000129bc4f05c6c5ca62d58617538bd559dc974f5b879bd9,1.0,1.65,735107.2083333334,735107.2083333335,2501.4930555555557,100
000000000000000000012a2c715204004e425e89872984dfe80bd825b0260a83,2.0,3.815436241610738,20825263.729166668,20825263.729166668,92693.28472222222,596
000000000000000000012aeb2744692deb72adbd300c330ec4b1b2343bd19a16,1.0,2.5052192066805845,668012.0347222222,662678.1929521853,2113.7638888888887,479
000000000000000000012b0485a1191f443775ca1d6bfbcaed7c04ba62e25b11,1.0,3.1552567237163816,646352.7638888889,646352.7638888889,2192.034722222222,818
000000000000000000012b56b2853c50275641e6d638d4573377ac0abbbc89d8,1.0,2.251728907330567,23437122.145833332,23140031.784558937,102941.31944444444,723
000000000000000000012c48f524e23bee5b653e39b164602036a7d1c70bedb2,3.0,7.602389078498294,26958185.298611112,26965968.44105518,53481.243055555555,586
000000000000000000012cd7522488e16cd3787dd520109ba0d1e7851686acda,1.0,2.968668407310705,26800635.861111112,26860925.707644332,63798.180555555555,383
000000000000000000012cdf0a5b7f00c220a52d92411c8cf7fb7a378b593d2a,2.0,2.596330275229358,546663.1319444445,569460.3028797146,1698.6597222222222,545
000000000000000000012cf1ef1291843ed6a11a6b347c44bd4b693e229cb54c,1.0,1.2434782608695651,661501.7361111111,661501.7361111111,2321.097222222222,460
000000000000000000012d48f70c02b71147c1c76bd17f0f02749f56789cd697,2.0,2.962962962962963,20997656.222222224,21796695.678883746,96728.42361111111,108
000000000000000000012d4b36c4a2e8b2d55d64fc6cd5cb1b2dd22191e4c540,4.0,5.18232044198895,2418437.861111111,2417030.8884093002,6401.048611111111,724
000000000000000000012d5a147c6377a1b2eae33ef7a9a849be0b2eb462d334,3.0,4.175461741424802,1144761.0902777778,1145828.9425663296,4669.944444444444,758
000000000000000000012d71abcbd3354cc48ba274bc0fc3ca1040074128481e,3.0,6.7756410256410255,3623547.0069444445,3635639.247284544,6964.027777777777,468
000000000000000000012d98310d656cb7a6ea53ae3612cc08ac7e94cede29e2,2.0,3.810810810810811,367151.3541666667,367151.3541666667,1144.4305555555557,148
000000000000000000012db9b5ecb60822584469848f05fe6bf8230169fbca31,2.0,3.9726775956284155,661501.7361111111,661501.7361111111,2321.097222222222,915
000000000000000000012dfabef2f21ba2626c6f9960cd41d8e723fd3f379b5c,2.0,2.671111111111111,1064297.0972222222,1064297.0972222222,3428.1319444444443,225
000000000000000000012e63c663b35d727f665b376a0d24ecdb5adad403dc5e,1.0,2.0993657505285412,1144761.0902777778,1368198.8043516562,4669.944444444444,473
000000000000000000012f6ab524c485f354d7a441399cccda8e286f3bf5fe64,2.0,2.7836990595611284,17064147.465277776,17064147.465277776,42346.21527777778,638
000000000000000000012fb6e5906c19c87169a415cebd9f9e1f367618a763c2,1.0,1.9036827195467423,1162617.2430555555,1076847.52790565,3287.659722222222,706
000000000000000000012fee73eb771c2c43f85376728d2485b24b2da8da81cd,2.0,3.9497991967871484,656874.3888888889,656874.3888888889,2344.6458333333335,996
00000000000000000001302a644a5e6fd46f9967bb760ad07f362f0176656a6c,3.0,3.6459909228441756,797966.6111111111,797966.6111111111,2204.5694444444443,661
0000000000000000000130a5e9983637265b45523357a31f1f2fa08dd7c1af93,2.0,4.19406392694064,615707.2013888889,577779.2401382547,1285.236111111111,438
0000000000000000000130a6c4d2912f0b58aae7c375f1430c14faa1419bd35d,2.0,2.647727272727273,4429524.145833333,4429524.145833333,6978.006944444444,704
0000000000000000000130d2c53e4dbf4841984556fc626cc71c37683fa93714,2.0,2.319277108433735,492790.5138888889,492790.5138888889,1344.4930555555557,166
0000000000000000000130ed869f16fd317b4eafc12c3c8bf9c84632cca75dcd,1.0,1.7553956834532374,360198.93055555556,368757.45978217426,1106.7291666666667,139
00000000000000000001310df28e7f540da68557cbe51885ac49fc1340cd1966,2.0,3.020366598778004,641371.8819444445,641371.8819444445,1721.0208333333333,491
000000000000000000013126d501f10909c419a55835e6a86806143e3e6b2ee4,2.0,2.534453781512605,1137459.701388889,955302.7998366014,3313.784722222222,595
00000000000000000001317720132d80b3c5f110fda6e0a6381bf383da587c0b,1.0,1.2146118721461188,3130978.1944444445,2488460.302780949,7139.618055555556,438
0000000000000000000132a4d657da80638cc2e22526703751dc40bfb39a6a4c,1.0,2.333955223880597,1336845.3819444445,1383709.6387593283,3197.2638888888887,536
0000000000000000000132f8b4f154f320d3f57aade150a4d39d2f31bd8e6bf7,2.0,2.9,16738054.694444444,16738054.694444444,79236.86111111111,80
0000000000000000000133149047673d6a9e8e33ac0d5420c0b1757969d3ad3b,5.0,6.235229759299781,4842220.798611111,4248855.649328349,13323.631944444445,914
00000000000000000001335da7b9f806ec48a2f7e3a8b5996192e26a35e21605,2.0,2.836099585062241,403825.09027777775,403825.09027777775,1689.0555555555557,964
0000000000000000000133d4ea4938d772ae84d13c0c3f4ec1c698a70972508e,3.0,4.261868300153139,1047787.0277777778,1023986.7036328058,2904.2708333333335,653
0000000000000000000133f108e7a2c8069d96de6d6d7fdbf7888d62585cc9d4,2.0,3.9210206561360876,544772.4791666666,540562.4551100311,1510.763888888889,823
0000000000000000000134204583cbbbbb4cc74f64e00d8cab81ba05756011cf,2.0,2.956338028169014,475832.375,476565.71128716745,1471.298611111111,710
00000000000000000001344c8e9c1d8679c755c1a01598be44d1578036ec52a4,2.0,2.942184154175589,856572.1319444445,856572.1319444445,2825.5069444444443,467
0000000000000000000134821ac06051e89cd075a69f17af57bbddb7deeac837,2.0,4.793103448275862,679112.8263888889,679112.8263888889,2084.5416666666665,29
0000000000000000000134891ac230d7056bb6de1e2b980241da747e070d97c1,2.0,3.4374225526641884,17206686.006944444,17206686.006944444,42572.07638888889,807
